index,guid,source,sentence1,sentence2,labels.label,new_label
4572,klue-sts-v1_train_04572,policy-rtt,이러한 그린뉴딜 정책은 최근 친환경 에너지 정책을 중시하는 조 바이든 미국 대통령 당선인이 ‘탄소 제로’를 선언하면서 더욱 탄력을 받을 것으로 보인다.,"친환경 에너지 정책을 중시하는 미국 대통령 당선자 조 바이든이 최근 ""탄소 제로""를 선언함에 따라 이 그린 뉴딜 정책은 더욱 탄력을 받을 것으로 예상됩니다.",4.3,4.3
4573,klue-sts-v1_train_04573,airbnb-sampled,무엇보다 호스트님의 친절과 빠른 응답이 항상 도움되었어요,"무엇보다 호스트의 빠른 응답과 세심함, 친절함이 좋았어요",3,3
4574,klue-sts-v1_train_04574,policy-rtt,"셋째, ‘지역균형 뉴딜’은 기존의 국가균형발전과 연계하여 균형발전의 완성도를 높일 것입니다.","셋째, '지역균형뉴딜'은 기존의 국가균형발전과 연계하여 균형발전의 완성도를 높일 것입니다.",4.5,4.5
4575,klue-sts-v1_train_04575,policy-rtt,"탄소중립 거버넌스의 법적 근거 마련 전까지는 기존 조직(국조실 녹색지원단 등)을 개편, 준비단을 발족·운영할 방침이다.","탄소 중립적 거버넌스의 법적 근거가 마련될 때까지, 정부는 (국무청의 녹색 지원 단체와 같은) 기존 조직을 재정비하고 준비팀을 발족하여 운영할 계획입니다.",4,4
4576,klue-sts-v1_train_04576,paraKQC-para,지난 주에 온 이메일 중 회사 이메일은 몇개야?,지난 주 회사 메일은 몇 통 왔어?,3,3
4578,klue-sts-v1_train_04578,paraKQC-sampled,삼월 메일은 삭제되어선 안돼,중요한 메일이니 스팸으로 분류하지 말고 삭제금지 설정해줘,1.2,1.2
4579,klue-sts-v1_train_04579,airbnb-rtt,모든 시설은 완벽하고 주변의 교통과 마트 정원등도 모두 갖춘 곳입니다.,주변 교통량과 슈퍼마켓 정원이 모두 갖추어져 있어 모든 시설이 완벽합니다.,4,4
4580,klue-sts-v1_train_04580,paraKQC-sampled,메일을 이용한 에어비엔비 호스트와의 연락은 금지되어있습니다.,안읽은 메일만 지워 다지워?,0.6,0.6
4581,klue-sts-v1_train_04581,airbnb-rtt,"버스로 바로 베네치아에 접근 가능하고, 자동차 주차전용공간이 훌륭합니다.","버스로 베니스까지 바로 갈 수 있고, 차를 주차할 수 있는 공간도 훌륭합니다.",3.8,3.8
4584,klue-sts-v1_train_04584,paraKQC-sampled,꽃무늬 양산은 얼마에 살 수 있어?,오늘 최고기온이 삼십도 이상일지 이하일지 알려줘.,0,0
4585,klue-sts-v1_train_04585,paraKQC-sampled,유투브랑 트위치 중 지메일 연동이 가능한 서비스를 알려줘,트립닷컴의 예약을 마친 후 어떤 내용을 메일로 받았나요?,0.1,0.1
4586,klue-sts-v1_train_04586,airbnb-rtt,2층 다락 침실 지붕에 하늘이 보이는 창이 있어요.,2층 다락방 지붕에는 하늘이 보이는 창문이 있습니다.,4.6,4.6
4587,klue-sts-v1_train_04587,paraKQC-para,내가 지메일 계정을 몇개 만들었더라?,제가 가입한 지메일 계정 수를 알려주세요.,3.4,3.4
4588,klue-sts-v1_train_04588,airbnb-rtt,베네치아의 다른 여행지로 가는 접근성도 매우 좋습니다.,베니스의 다른 목적지도 매우 좋습니다.,3.3,3.3
4589,klue-sts-v1_train_04589,paraKQC-sampled,반드시 지메일 비밀번호를 쉬운 것 보다는 어려운 것으로 정하도록 합시다.,지메일 말고 네이버 메일로 파일을 보내주세요.,1,1
4590,klue-sts-v1_train_04590,airbnb-sampled,"창문으로 봤던 동루이스1세다리와 도우루강, 포르투 전경 등 정말 잊을 수 없을 것 같아요!",다만 밤에 혼자 움직이기에는 조금 무서울수도 있을것같아요!,0.1,0.1
4591,klue-sts-v1_train_04591,airbnb-rtt,위치는 고흐 미술관과 매우 가깝습니다.,위치는 고흐 미술 박물관과 매우 가깝습니다.,3.9,3.9
4592,klue-sts-v1_train_04592,airbnb-rtt,이 숙소의 사용 적절인원은 가족단위의 4명내지 성인 3명이 적당하다고 생각됩니다.,저는 이 숙소를 이용하기에 적절한 인원수가 가족 단위의 성인 네세 명에게 적당하다고 생각합니다.,3.8,3.8
4593,klue-sts-v1_train_04593,airbnb-rtt,집주인도 책임감있고 좋은 사람이란 생각이 든다.,집주인은 책임감이 강하고 좋은 사람이라고 생각해요.,4.3,4.3
4594,klue-sts-v1_train_04594,airbnb-rtt,깨끗하고 기대 이상으로 너무 좋았던 숙소 다만 화장실 세면대와 샤워 부스 물은 잘 안빠짐,"깨끗하고 예상보다 나은 숙박 시설이지만, 화장실 세면대와 샤워 부스 물은 쉽게 배수되지 않습니다.",3.6,3.6
4595,klue-sts-v1_train_04595,paraKQC-sampled,나 오늘 오후에 뭐 해야 하더라?,머털도사도 아니고 저녁에 이중으로 약속 잡으면 못 지키니까 하지 마.,0,0
4596,klue-sts-v1_train_04596,paraKQC-para,선생님이 지금 티비랑 라디오 중에 어느걸 켜고 싶으신거에요?,네가 지금 티비랑 라디오 중에 뭘 키고 싶은지 제대로 말해줘,3.1,3.1
4597,klue-sts-v1_train_04597,policy-rtt,규제 샌드박스 승인 제품 중 새로운 기술이나 인증기준이 필요한 제품은 특례기간 만료 전에 기준이 마련될 수 있도록 지원한다.,규제 샌드박스 승인을 받은 제품 중 신기술이나 인증 기준이 필요한 제품은 특별 기간 만료 전에 표준이 작성될 수 있도록 지원합니다.,4,4
4598,klue-sts-v1_train_04598,airbnb-sampled,정말 한인민박보다 몇배는 더 나은것 같아요.,왠만한 관광지는 도보로 다 다닐 수 있을 것 같아요.,0,0
4599,klue-sts-v1_train_04599,airbnb-sampled,"단 화장실이 너무추웠고,수압이 많이 약합니다",화장실에 따로 어매니티는 없고 수압이 강해요.,1.8,1.8
4600,klue-sts-v1_train_04600,paraKQC-para,미세먼지 지수 높을 때는 까먹지 말고 마스크 써.,까먹지 않고 마스크 쓸거지? 미세먼지 높을 때.,3.6,3.6
4601,klue-sts-v1_train_04601,airbnb-sampled,"베스트는 아니나, 가격 그 이상의 가치는 충분합니다.","위치, 가격, 룸 컨디션 모두 훌륭합니다",1.5,1.5
4602,klue-sts-v1_train_04602,airbnb-sampled,"바로 앞에 큰 공원, 박물관, 그로브몰, 파머스 마켓까지 모든 게 있어요!",그리고 숙소 바로앞에 엄청 큰 마트가 있어요,1,1
4603,klue-sts-v1_train_04603,airbnb-rtt,와이파이가 아닌 통신서비스 자체가 숙소안에서 아예 사용할수가 없다.,비Wifi 통신 서비스 자체는 숙박시설에서 사용할 수 없습니다.,4,4
4604,klue-sts-v1_train_04604,paraKQC-sampled,언제 토플 스터디 모임을 하기로 했었더라?,산책은 아침과 오후 중에 언제 가실 계획인가요?,0.3,0.3
4605,klue-sts-v1_train_04605,paraKQC-sampled,여름철 실내온도는 이십도 아래로 두지마.,내장산 단풍은 언제 시작해?,0,0
4606,klue-sts-v1_train_04606,policy-sampled,"32조원 규모의 종합 패키지, 100조원+α ‘민생·금융안정 패키지 프로그램’, 긴급재난지원금 지급 등 가용수단을 총동원 한 전례없는 특단의 대책이 추진 중이다.",정부는 도로·농촌·건물 등 생활부문의 배출저감 과제도 추진 중이다.,0.7,0.7
4607,klue-sts-v1_train_04607,airbnb-sampled,관광객이 많은 곳이라기 보단 현지 젊은이들이 불태우는 곳인듯하네요.,많은 사람들이 매우 만족 할 수 있는 곳이다,0.3,0.3
4608,klue-sts-v1_train_04608,paraKQC-sampled,어떤 방식으로 하면 조교님 메일만 분류가 될까?,수강생 메일은 늦게 확인하면 안되니 별표를 해주시기 바랍니다.,0.4,0.4
4609,klue-sts-v1_train_04609,policy-sampled,"오늘 이 자리가 방역과 경제의 동반 성공, 두 마리 토끼를 기필코 잡아낼 것을 함께 다짐하는 자리가 되었으면 합니다.",국난 극복의 의지를 모으고 있는 국민들께 입법으로 화답하는 국회가 되길 기대합니다.,0,0
4610,klue-sts-v1_train_04610,airbnb-rtt,짐맡기기는 직원없이 그냥 창고같은곳에  두고 나갑니다.,직원 없이 그냥 창고 같은 곳에 짐을 놔두고 가요.,3.8,3.8
4611,klue-sts-v1_train_04611,paraKQC-para,야 가습기랑 선풍기 중에 더 필요한거 골라봐,그대한테 가습기랑 선풍기 중에 뭐가 필요할까?,3.7,3.7
4612,klue-sts-v1_train_04612,policy-sampled,"특별대담(2)에서는 윤성로 위원장이 주한 콜롬비아·프랑스·네덜란드 대사와 함께 각국의 코로나19 대응, 경제회복계획, 국가간 협력 증진방안 등에 대해 논의한다.",나아가 국제철도협력기구(OSJD)와 함께 대륙철도 연계 방안도 모색한다.,0.1,0.1
4613,klue-sts-v1_train_04613,airbnb-rtt,숙소는 깨끗하고 혼자 머물기 좋은 숙소입니다!,숙소는 깨끗하고 혼자 지내기에 좋아요!,4.3,4.3
4614,klue-sts-v1_train_04614,airbnb-rtt,그리고 이 집은 몬주익 방면에 있어요.,그리고 이 집은 몬주익에 위치해 있습니다.,3.7,3.7
4615,klue-sts-v1_train_04615,paraKQC-sampled,제가 오늘 해야할 일이 무엇인지요?,피곤하게 하지말고 일정은 하루에 하나만 잡으십시오.,0.4,0.4
4616,klue-sts-v1_train_04616,airbnb-rtt,그리고 뉴욕으로 가기에도 편리했습니다.,그리고 뉴욕에 가는 것도 편리했습니다.,3.8,3.8
4617,klue-sts-v1_train_04617,policy-rtt,4차 산업혁명 기술을 적용한 보다 편리하고 안전한 블록체인 기반 인증서비스를 제공한다.,4차 산업혁명 기술을 적용한 보다 편리하고 안전한 블록 체인 기반 인증 서비스를 제공합니다.,4.7,4.7
4618,klue-sts-v1_train_04618,paraKQC-sampled,"일본 도메인으로 메일을 보낼 땐, 반드시 발신지를 일본 대신 중국으로 합니다.",삼십대랑 사십대 중 네이버 메일을 더 많이 사용하는 나이대는?,0.6,0.6
4619,klue-sts-v1_train_04619,policy-rtt,우리는 위기에 한 번도 지지 않은 국민입니다.,우리는 위기에 진 적이 없는 국민입니다.,4.2,4.2
4620,klue-sts-v1_train_04620,policy-sampled,정부가 코로나19로 어려움에 처한 소득하위 70%인 1400만 가구에 긴급재난지원금으로 9조1000억원을 푼다.,앞서 기재부는 소득 하위 70%에 긴급재난지원금을 지급하기 위한 2차 추경안을 지난 16일 국회에 제출한 바 있다.,1,1
4621,klue-sts-v1_train_04621,airbnb-sampled,무엇보다 숙소가 너무 예뻐서 하루만 있었던 게 아쉬울 정도예요!,하루밖에 머무르지 못한다는 게 아쉬울 정도로요!,3,3
4622,klue-sts-v1_train_04622,policy-sampled,재외선거는 어제 4월 1일 시작되어 4월 6일까지 세계 곳곳에 마련된 재외투표소에서 진행될 예정입니다.,선거 당일 투표가 어려운 유권자께서는 4월 10일과 11일 이틀간 진행되는 사전투표를 활용하여 주시기 바랍니다.,0.8,0.8
4623,klue-sts-v1_train_04623,airbnb-rtt,그리고 1층이라 벌레가 많이 나옵니다.,그리고 1층에는 많은 벌레들이 있습니다.,3.6,3.6
4624,klue-sts-v1_train_04624,airbnb-sampled,역 가기도 편하고 관광도 매우 편합니더.,호스트가 너무너무 친절했고 답장도 매우 빠릅니다,0.2,0.2
4625,klue-sts-v1_train_04625,paraKQC-sampled,헬스장에 가기로 한건 아침이니 저녁이니?,언제가 할아버지 칠순 되시는 날이야?,0,0
4626,klue-sts-v1_train_04626,airbnb-rtt,전형적인 독일 집에서 머무르고 싶으신 분은 추천드려요!,저는 독일의 전형적인 집에 머물고 싶은 사람을 추천합니다!,3.7,3.7
4627,klue-sts-v1_train_04627,paraKQC-sampled,지진 발생 시에는 건물 안 말고 밖으로 피신하도록.,이번 태풍 진행 방향 궁금합니다.,0,0
4628,klue-sts-v1_train_04628,policy-rtt,단클론항체 치료제는 코로나19 완치자 혈액의 항체 중 바이러스를 무력화시킬 수 있는 항체만 선별해 이용하는 치료제를 말한다.,단일 복제 항체 치료는 완전히 치료된 코로나 19의 항체들 중에서 바이러스를 중화시킬 수 있는 항체만을 선택하여 사용하는 치료법을 말합니다.,3.6,3.6
4629,klue-sts-v1_train_04629,paraKQC-para,네이버 메일 최대 생성 가능 계정 수가 어떻게 되지?,최대 몇 개 까지 네이버 메일에 가입할 수 있나요?,3.7,3.7
4630,klue-sts-v1_train_04630,airbnb-sampled,업자들이 전문적으로 운영하는 레지던스 같더군요.,좋은 위치에서 합리적 가격으로 이용하기는 좋을 것 같습니다.,0,0
4631,klue-sts-v1_train_04631,airbnb-sampled,느낀적이 없는데 이 숙소는 정말 완벽합니다.,조금 통제적인게 있기는하나 걱정할 정도는 아니니 이 숙소는 추천할만 합니다.,1.3,1.3
4632,klue-sts-v1_train_04632,paraKQC-para,여자친구와의 약속을 까먹지 말고 일순위로 해야한다.,앞으로는 여자친구와의 약속을 제치기 보다 일순위로 하셔야 합니다.,3.7,3.7
4633,klue-sts-v1_train_04633,paraKQC-para,해일 위험이 더 큰 곳은 어디입니까? 동해와 서해 중에서.,해일 위험이 더 큰 곳은 동해와 서해 중 어디인가요?,4.2,4.2
4634,klue-sts-v1_train_04634,policy-sampled,여행주간은 국민의 시간적·경제적 제약 완화를 통한 국내여행 수요 증가를 목표로 지난 2014년에 시작됐다.,그동안은 병무청장의 국외여행 허가를 받은 후 1년짜리 단수여권만 발급받을 수 있었다.,0.2,0.2
4635,klue-sts-v1_train_04635,policy-sampled,정부 소득세·법인세 감면 등 지원정책 내놔,"그러나, 청년·신혼부부 등 주거 지원, 비주택거주자 주거권 보장, 낙후주거지 재생, 인구구조 변화 등 풀어야 할 과제 지속",0.1,0.1
4636,klue-sts-v1_train_04636,paraKQC-sampled,남해 꽃 피는 날짜 알려줄 수 있어?,여름철 수영 전 준비운동은 필수입니다. 잊지 마세요.,0,0
4637,klue-sts-v1_train_04637,airbnb-rtt,"일단 숙소 위치가 너무 좋은데, 링도로 안으로는 모두 도보로 관광이 가능합니다.","우선 숙소의 위치는 매우 좋고, 링 로드에서 도보로 관광을 즐길 수 있습니다.",2.8,3
4638,klue-sts-v1_train_04638,paraKQC-para,넌 조명 밝기가 어두운게 좋아 밝은게 좋아?,너는 조명을 어둡게 해놓는 것과 밝게 해놓는 것 중에서 어떤걸 더 좋아해?,3.8,3.8
4639,klue-sts-v1_train_04639,paraKQC-para,다음 달에 친구 결혼하는데 날짜 언제인지 알아?,친구 결혼하는거 다음 달 언제더라?,4.2,4.2
4640,klue-sts-v1_train_04640,airbnb-rtt,"지하철 역과 가깝고, 주요 지역인 신주쿠, 시부야, 도쿄역 등 접근성이 편리합니다.","지하철역에서 가깝고 신주쿠, 시부야, 도쿄역 등 접근성이 좋습니다.",4,4
4641,klue-sts-v1_train_04641,paraKQC-para,현재 대구 온도는?,온도가 어떻게 되나? 현재 대구는.,4,4
4642,klue-sts-v1_train_04642,paraKQC-sampled,야 식기 세척기랑 건조기 중에 필요한거 하나 골라봐,"형, 좋아하는 팝송 있으면 알려줘봐",0,0
4643,klue-sts-v1_train_04643,paraKQC-para,알람 설정해 두는 거 잊어버리지 마십시오.,알람 맞추는 거 잊지 마.,3.4,3.4
4644,klue-sts-v1_train_04644,paraKQC-para,자동차 렌트하려면 어디로 가야하죠?,자동차를 렌트하려고 하는데 어느 위치로 가야할까요?,3.6,3.6
4645,klue-sts-v1_train_04645,airbnb-sampled,그 방 보다 훨씬 저렴한 훨씬 깔끔한 호텔에 와서 이 글을 씁니다.,투숙객이 사용하는 방이 4개 정도 있고 화장실과 부엌을 공유하는 집 구조입니다.,0.2,0.2
4646,klue-sts-v1_train_04646,airbnb-rtt,그 외에 숙소 근처 장소도 좋았습니다.,"게다가, 숙소 근처도 좋았습니다.",3.7,3.7
4647,klue-sts-v1_train_04647,paraKQC-para,공휴일은 이번주에 더 많은가요 다음달에 더 많은가요?,"언제 더 공휴일이 많은가요, 이번주인가요 다음달인가요?",4.5,4.5
4648,klue-sts-v1_train_04648,paraKQC-sampled,축구 경기가 오늘 저녁 몇 시입니까?,내일 저녁 열시 이후에 무슨 일정이 있으세요?,0.3,0.3
4649,klue-sts-v1_train_04649,airbnb-rtt,숙소 주변에 훌륭한 상점들이 많습니다.,숙소 주변에는 멋진 가게들이 많이 있습니다.,4,4
